datetime,average_water_level
2016-03-01,185.64499999999998
2016-02-29,185.5
2016-02-28,185.375
2016-02-27,185.18
2016-02-26,184.75
2016-02-25,183.385
2016-02-24,182.78500000000003
2016-02-23,183.89999999999998
2016-02-22,183.475
2016-02-21,181.66
2016-02-20,184.555
2016-02-19,187.63
2016-02-18,187.47
2016-02-17,186.425
2016-02-16,187.77
2016-02-15,187.89499999999998
2016-02-14,186.95
2016-02-13,185.96
2016-02-12,187.365
2016-02-11,186.98000000000002
2016-02-10,185.10500000000002
2016-02-09,183.44
2016-02-08,183.08499999999998
2016-02-07,182.68
2016-02-06,181.92000000000002
2016-02-05,180.54500000000002
2016-02-04,181.66
2016-02-03,179.48000000000002
2016-02-02,177.72500000000002
2016-02-01,176.79999999999998
2016-01-31,175.775
2016-01-30,175.76
2016-01-29,175.82999999999998
2016-01-28,175.865
2016-01-27,175.87
2016-01-26,175.66
2016-01-25,175.39000000000001
2016-01-24,175.26500000000001
2016-01-23,175.33999999999997
2016-01-22,175.32000000000002
2016-01-21,174.94
2016-01-20,174.405
2016-01-19,173.855
2016-01-18,173.845
2016-01-17,174.385
2016-01-16,175.215
2016-01-15,176.995
2016-01-14,177.505
2016-01-13,177.71
2016-01-12,177.76000000000002
2016-01-11,177.585
2016-01-10,177.23499999999999
2016-01-09,178.89
2016-01-08,181.20999999999998
2016-01-07,182.05
2016-01-06,181.555
2016-01-05,181.505
2016-01-04,182.67000000000002
2016-01-03,182.62
2016-01-02,182.82999999999998
2016-01-01,183.01500000000001
2015-12-31,182.885
2015-12-30,182.745
2015-12-29,182.235
2015-12-28,181.245
2015-12-27,183.46
2015-12-26,188.06
2015-12-25,188.74
2015-12-24,188.675
2015-12-23,187.87
2015-12-22,187.14
2015-12-21,185.02999999999997
2015-12-20,181.15
2015-12-19,181.8
2015-12-18,183.63
2015-12-17,187.17
2015-12-16,185.75
2015-12-15,183.49
2015-12-14,183.69
2015-12-13,183.425
2015-12-12,181.92499999999998
2015-12-11,181.035
2015-12-10,181.825
2015-12-09,184.265
2015-12-08,184.95499999999998
2015-12-07,186.95000000000002
2015-12-06,194.92
2015-12-05,197.17999999999998
2015-12-04,196.755
2015-12-03,194.795
2015-12-02,187.935
2015-12-01,187.52
2015-11-30,187.405
2015-11-29,186.635
2015-11-28,187.755
2015-11-27,194.38
2015-11-26,194.185
2015-11-25,193.95999999999998
2015-11-24,193.72
2015-11-23,193.75
2015-11-22,194.18
2015-11-21,194.52499999999998
2015-11-20,194.51000000000002
2015-11-19,194.48499999999999
2015-11-18,194.14000000000001
